tipnames,sequence_accession,sequence_isolate,nuts0_name,nuts0_id,nuts1_name,nuts1_id,nuts2_name,nuts2_id,nuts3_name,nuts3_id,date_ymd,date_dec,date_ym,date_y,host_class,host_order,host_family,host_sciname,host_commonname,organization,collection_location,tissue_specimen_source,biosample,bioproject,date_format,geocode_coords,eurostat_polygon,location_precision,sequence_start,sequence_end,sequence_length,sequence_ambig,generegion_NS5,generegion_env,generegion_nflg,lineage,sublineage,drop_fli,is_europe
NA|8533/France/17/2023|turdus_merula|FR|2023-07-15,NA,8533/France/17/2023,France,FR,Nouvelle-Aquitaine,FRI,Poitou-Charentes,FRI3,Charente-Maritime,FRI32,2023-07-15,2023.53424657534,2023-07,2023,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,saint jean d'angély (fdc 17),NA,NA,NA,yyyy-mm-dd,"c(-0.5196826, 45.9451448)",424,exact,8948,10026,1078,0,0,0,0,NA,NA,FALSE,1
NA|7678/France/88/2024|turdus_viscivorus|FR|2024-08-17,NA,7678/France/88/2024,France,FR,Grand Est,FRF,Lorraine,FRF3,Vosges,FRF34,2024-08-17,2024.62568306011,2024-08,2024,Aves,passeriformes,turdidae,turdus viscivorus,mistle thrush,NA,rehaincourt (ldva 88),NA,NA,NA,yyyy-mm-dd,"c(6.469308, 48.3626069)",405,exact,8948,10026,1078,0,0,0,0,NA,NA,FALSE,1
NA|AS201800085|chloris_chloris|NL|2018-07-30,NA,AS201800085,Nederland,NL,West-Nederland,NL3,Zeeland,NL34,Overig Zeeland,NL342,2018-07-30,2018.57534246575,2018-07,2018,Aves,passeriformes,fringillidae,chloris chloris,european greenfinch,NA,4330 middelburg zeeland,NA,NA,NA,yyyy-mm-dd,"c(3.610998, 51.4987962)",893,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS201800175|turdus_merula|NL|2018-08-22,NA,AS201800175,Nederland,NL,Noord-Nederland,NL1,Friesland (NL),NL12,Zuidwest-Friesland,NL125,2018-08-22,2018.63835616438,2018-08,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,8741 wunseradiel friesland,NA,NA,NA,yyyy-mm-dd,"c(5.5721528, 53.0689429)",885,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20190530|turdus_merula|NL|2019-08-19,NA,AS20190530,Nederland,NL,West-Nederland,NL3,Utrecht,NL31,Utrecht,NL310,2019-08-19,2019.6301369863,2019-08,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,3958 utrechtse heuvelrug utrecht,NA,NA,NA,yyyy-mm-dd,"c(5.470793, 52.0060237)",890,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20190490|turdus_merula|NL|2019-08-27,NA,AS20190490,Nederland,NL,Oost-Nederland,NL2,Gelderland,NL22,Arnhem/Nijmegen,NL226,2019-08-27,2019.65205479452,2019-08,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,renkum gelderland,NA,NA,NA,yyyy-mm-dd,"c(5.7420526, 51.9834947)",888,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20190494|turdus_merula|NL|2019-08-28,NA,AS20190494,Nederland,NL,West-Nederland,NL3,Utrecht,NL31,Utrecht,NL310,2019-08-28,2019.65479452055,2019-08,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,amersfoort utrecht,NA,NA,NA,yyyy-mm-dd,"c(5.3878266, 52.1561113)",890,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20190450|turdus_merula|NL|2019-09-03,NA,AS20190450,Nederland,NL,Zuid-Nederland,NL4,Noord-Brabant,NL41,Zuidoost-Noord-Brabant,NL414,2019-09-03,2019.67123287671,2019-09,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,gemert-bakel brabant,NA,NA,NA,yyyy-mm-dd,"c(5.7359912, 51.5223418)",894,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20190643|passer_domesticus|NL|2019-09-18,NA,AS20190643,Nederland,NL,Noord-Nederland,NL1,Groningen,NL11,Oost-Groningen,NL111,2019-09-18,2019.71232876712,2019-09,2019,Aves,passeriformes,passeridae,passer domesticus,house sparrow,NA,vlagtwedde groningen,NA,NA,NA,yyyy-mm-dd,"c(7.1107879, 53.0270253)",884,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20190579|prunella_modularis|NL|2019-09-19,NA,AS20190579,Nederland,NL,Zuid-Nederland,NL4,Noord-Brabant,NL41,Noordoost-Noord-Brabant,NL413,2019-09-19,2019.71506849315,2019-09,2019,Aves,passeriformes,prunellidae,prunella modularis,dunnock,NA,vught brabant,NA,NA,NA,yyyy-mm-dd,"c(5.2943466, 51.653306)",894,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20200367|turdus_merula|NL|2020-08-16,NA,AS20200367,Nederland,NL,Oost-Nederland,NL2,Gelderland,NL22,Arnhem/Nijmegen,NL226,2020-08-16,2020.62295081967,2020-08,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,overbetuwe gelderland,NA,NA,NA,yyyy-mm-dd,"c(5.7814647, 51.9327749)",888,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20200415|turdus_merula|NL|2020-08-19,NA,AS20200415,Nederland,NL,Oost-Nederland,NL2,Gelderland,NL22,Arnhem/Nijmegen,NL226,2020-08-19,2020.63114754098,2020-08,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,overbetuwe gelderland,NA,NA,NA,yyyy-mm-dd,"c(5.7814647, 51.9327749)",888,exact,1,7263,7262,0.05728449462957863,0,1,0,NA,NA,FALSE,1
NA|AS20200342|turdus_merula|NL|2020-08-23,NA,AS20200342,Nederland,NL,Oost-Nederland,NL2,Gelderland,NL22,Zuidwest-Gelderland,NL224,2020-08-23,2020.64207650273,2020-08,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,buren gelderland,NA,NA,NA,yyyy-mm-dd,"c(5.4548946, 51.9589815)",888,exact,253,7263,7010,0.01783166904422254,0,1,0,NA,NA,FALSE,1
NA|AS20200444|cyanistes_caeruleus|NL|2020-08-25,NA,AS20200444,Nederland,NL,Oost-Nederland,NL2,Gelderland,NL22,Arnhem/Nijmegen,NL226,2020-08-25,2020.64754098361,2020-08,2020,Aves,passeriformes,paridae,cyanistes caeruleus,eurasian blue tit,NA,ubbergen gelderland,NA,NA,NA,yyyy-mm-dd,"c(5.9022384, 51.8368067)",888,exact,1,5608,5607,0.022293561619404316,0,1,0,NA,NA,FALSE,1
NA|AS20200487|turdus_merula|NL|2020-09-15,NA,AS20200487,Nederland,NL,West-Nederland,NL3,Zuid-Holland,NL33,Zuidoost-Zuid-Holland,NL33A,2020-09-15,2020.70491803279,2020-09,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,alblasserwaard z-holland,NA,NA,NA,yyyy-mm-dd,"c(4.6702024, 51.8703366)",892,exact,1,5608,5607,0.022293561619404316,0,1,0,NA,NA,FALSE,1
NA|AS20200586|cyanistes_caeruleus|NL|2020-09-15,NA,AS20200586,Nederland,NL,West-Nederland,NL3,Noord-Holland,NL32,Groot-Amsterdam,NL329,2020-09-15,2020.70491803279,2020-09,2020,Aves,passeriformes,paridae,cyanistes caeruleus,eurasian blue tit,NA,haarlemmermeer n-holland,NA,NA,NA,yyyy-mm-dd,"c(4.6695376, 52.2904909)",891,exact,1,5608,5607,0.022293561619404316,0,1,0,NA,NA,FALSE,1
NA|AS20200531|cyanistes_caeruleus|NL|2020-09-17,NA,AS20200531,Nederland,NL,Oost-Nederland,NL2,Gelderland,NL22,Arnhem/Nijmegen,NL226,2020-09-17,2020.71038251366,2020-09,2020,Aves,passeriformes,paridae,cyanistes caeruleus,eurasian blue tit,NA,arnhem gelderland,NA,NA,NA,yyyy-mm-dd,"c(5.8987296, 51.9851034)",888,exact,1,5608,5607,0.07294453361869092,0,1,0,NA,NA,FALSE,1
NA|AS20200605|turdus_merula|NL|2020-08-22,NA,AS20200605,Nederland,NL,Oost-Nederland,NL2,Gelderland,NL22,Veluwe,NL221,2020-08-22,2020.6393442623,2020-08,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,wageningen gelderland,NA,NA,NA,yyyy-mm-dd,"c(5.6653948, 51.9691868)",888,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20200610|turdus_merula|NL|2020-08-26,NA,AS20200610,Nederland,NL,Oost-Nederland,NL2,Gelderland,NL22,Arnhem/Nijmegen,NL226,2020-08-26,2020.65027322404,2020-08,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,laag-soeren gelderland,NA,NA,NA,yyyy-mm-dd,"c(6.0739664, 52.0835588)",888,exact,1,5608,5607,0.07294453361869092,0,1,0,NA,NA,FALSE,1
NA|AS20200526|turdus_merula|NL|2020-09-21,NA,AS20200526,Nederland,NL,Zuid-Nederland,NL4,Noord-Brabant,NL41,Zuidoost-Noord-Brabant,NL414,2020-09-21,2020.72131147541,2020-09,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,eersel brabant,NA,NA,NA,yyyy-mm-dd,"c(5.3159125, 51.3578078)",894,exact,1,5608,5607,0.022293561619404316,0,1,0,NA,NA,FALSE,1
NA|AS20200536|columba_palumbus|NL|2020-09-24,NA,AS20200536,Nederland,NL,West-Nederland,NL3,Noord-Holland,NL32,Het Gooi en Vechtstreek,NL327,2020-09-24,2020.72950819672,2020-09,2020,Aves,columbiformes,columbidae,columba palumbus,common wood-pigeon,NA,weesp n-holland,NA,NA,NA,yyyy-mm-dd,"c(5.0406217, 52.3080507)",891,exact,1,5608,5607,0.07294453361869092,0,1,0,NA,NA,FALSE,1
NA|AS20200561|turdus_merula|NL|2020-09-27,NA,AS20200561,Nederland,NL,West-Nederland,NL3,Utrecht,NL31,Utrecht,NL310,2020-09-27,2020.73770491803,2020-09,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,soest utrecht,NA,NA,NA,yyyy-mm-dd,"c(5.299197, 52.1763515)",890,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20200523|turdus_merula|NL|2020-09-27,NA,AS20200523,Nederland,NL,West-Nederland,NL3,Utrecht,NL31,Utrecht,NL310,2020-09-27,2020.73770491803,2020-09,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,utrecht utrecht,NA,NA,NA,yyyy-mm-dd,"c(5.1229572, 52.0919255)",890,exact,1,5608,5607,0.022293561619404316,0,1,0,NA,NA,FALSE,1
NA|AS20200566|turdus_merula|NL|2020-09-27,NA,AS20200566,Nederland,NL,West-Nederland,NL3,Utrecht,NL31,Utrecht,NL310,2020-09-27,2020.73770491803,2020-09,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,utrecht utrecht,NA,NA,NA,yyyy-mm-dd,"c(5.1229572, 52.0919255)",890,exact,1,5608,5607,0.022293561619404316,0,1,0,NA,NA,FALSE,1
NA|AS20200689|turdus_merula|NL|2020-09-30,NA,AS20200689,Nederland,NL,Zuid-Nederland,NL4,Limburg (NL),NL42,Noord-Limburg,NL421,2020-09-30,2020.74590163934,2020-09,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,beesel limburg,NA,NA,NA,yyyy-mm-dd,"c(6.039856, 51.2680805)",895,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20210914|turdus_merula|NL|2021-08-30,NA,AS20210914,Nederland,NL,West-Nederland,NL3,Utrecht,NL31,Utrecht,NL310,2021-08-30,2021.6602739726,2021-08,2021,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,nieuwegein utrecht,NA,NA,NA,yyyy-mm-dd,"c(5.0918192, 52.0248208)",890,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20210829|turdus_merula|NL|2021-09-19,NA,AS20210829,Nederland,NL,Zuid-Nederland,NL4,Limburg (NL),NL42,Noord-Limburg,NL421,2021-09-19,2021.71506849315,2021-09,2021,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,wanssum limburg,NA,NA,NA,yyyy-mm-dd,"c(6.0801141, 51.5361371)",895,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221670|turdus_merula|NL|2022-07-24,NA,AS20221670,Nederland,NL,Zuid-Nederland,NL4,Noord-Brabant,NL41,Zuidoost-Noord-Brabant,NL414,2022-07-24,2022.55890410959,2022-07,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,eindhoven brabant,NA,NA,NA,yyyy-mm-dd,"c(5.4622897, 51.4231423)",894,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221627|turdus_merula|NL|2022-07-28,NA,AS20221627,Nederland,NL,Zuid-Nederland,NL4,Noord-Brabant,NL41,Zuidoost-Noord-Brabant,NL414,2022-07-28,2022.5698630137,2022-07,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,eindhoven brabant,NA,NA,NA,yyyy-mm-dd,"c(5.4622897, 51.4231423)",894,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221637|turdus_merula|NL|2022-08-04,NA,AS20221637,Nederland,NL,Zuid-Nederland,NL4,Noord-Brabant,NL41,West-Noord-Brabant,NL411,2022-08-04,2022.58904109589,2022-08,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,hoogerheide brabant,NA,NA,NA,yyyy-mm-dd,"c(4.3236734, 51.4242798)",894,exact,1,10304,10303,0.026982432301271474,1,1,1,NA,NA,FALSE,1
NA|AS20221660|turdus_merula|NL|2022-08-08,NA,AS20221660,Nederland,NL,Zuid-Nederland,NL4,Noord-Brabant,NL41,Noordoost-Noord-Brabant,NL413,2022-08-08,2022.6,2022-08,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,den bosch brabant,NA,NA,NA,yyyy-mm-dd,"c(5.3036748, 51.6978162)",894,exact,1,10304,10303,0.026982432301271474,1,1,1,NA,NA,FALSE,1
NA|AS20221657|turdus_merula|NL|2022-08-04,NA,AS20221657,Nederland,NL,Zuid-Nederland,NL4,Noord-Brabant,NL41,West-Noord-Brabant,NL411,2022-08-04,2022.58904109589,2022-08,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,klein zundert brabant,NA,NA,NA,yyyy-mm-dd,"c(4.6547412, 51.4805958)",894,exact,1,10202,10201,0.06518968728556024,0,1,1,NA,NA,FALSE,1
NA|AS20221617|turdus_merula|NL|2022-08-08,NA,AS20221617,Nederland,NL,Zuid-Nederland,NL4,Noord-Brabant,NL41,Noordoost-Noord-Brabant,NL413,2022-08-08,2022.6,2022-08,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,drunen brabant,NA,NA,NA,yyyy-mm-dd,"c(5.1399145, 51.6867649)",894,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221784|turdus_merula|NL|2022-08-11,NA,AS20221784,Nederland,NL,Zuid-Nederland,NL4,Noord-Brabant,NL41,Noordoost-Noord-Brabant,NL413,2022-08-11,2022.60821917808,2022-08,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,drunen brabant,NA,NA,NA,yyyy-mm-dd,"c(5.1399145, 51.6867649)",894,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221838|turdus_merula|NL|2022-08-22,NA,AS20221838,Nederland,NL,West-Nederland,NL3,Zuid-Holland,NL33,Zuidoost-Zuid-Holland,NL33A,2022-08-22,2022.63835616438,2022-08,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,hardinxveld-giessendam z-holland,NA,NA,NA,yyyy-mm-dd,"c(4.8336405, 51.8324299)",892,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221760|turdus_merula|NL|2022-08-24,NA,AS20221760,Nederland,NL,Oost-Nederland,NL2,Gelderland,NL22,Arnhem/Nijmegen,NL226,2022-08-24,2022.64383561644,2022-08,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,heelsum gelderland,NA,NA,NA,yyyy-mm-dd,"c(5.7548469, 51.9800768)",888,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221780|turdus_merula|NL|2022-08-26,NA,AS20221780,Nederland,NL,Oost-Nederland,NL2,Gelderland,NL22,Arnhem/Nijmegen,NL226,2022-08-26,2022.64931506849,2022-08,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,heelsum gelderland,NA,NA,NA,yyyy-mm-dd,"c(5.7548469, 51.9800768)",888,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221789|turdus_merula|NL|2022-08-24,NA,AS20221789,Nederland,NL,West-Nederland,NL3,Zuid-Holland,NL33,Zuidoost-Zuid-Holland,NL33A,2022-08-24,2022.64383561644,2022-08,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,alblasserdam z-holland,NA,NA,NA,yyyy-mm-dd,"c(4.6702024, 51.8703366)",892,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221813|turdus_merula|NL|2022-08-24,NA,AS20221813,Nederland,NL,Oost-Nederland,NL2,Gelderland,NL22,Arnhem/Nijmegen,NL226,2022-08-24,2022.64383561644,2022-08,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,heelsum gelderland,NA,NA,NA,yyyy-mm-dd,"c(5.7548469, 51.9800768)",888,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221775|turdus_merula|NL|2022-08-28,NA,AS20221775,Nederland,NL,Zuid-Nederland,NL4,Limburg (NL),NL42,Noord-Limburg,NL421,2022-08-28,2022.65479452055,2022-08,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,venlo limburg,NA,NA,NA,yyyy-mm-dd,"c(6.1724031, 51.3703748)",895,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221833|turdus_merula|NL|2022-08-28,NA,AS20221833,Nederland,NL,Oost-Nederland,NL2,Flevoland,NL23,Flevoland,NL230,2022-08-28,2022.65479452055,2022-08,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,almere flevoland,NA,NA,NA,yyyy-mm-dd,"c(5.2647016, 52.3507849)",889,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221828|turdus_merula|NL|2022-08-26,NA,AS20221828,Nederland,NL,Zuid-Nederland,NL4,Noord-Brabant,NL41,West-Noord-Brabant,NL411,2022-08-26,2022.64931506849,2022-08,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,klein zundert brabant,NA,NA,NA,yyyy-mm-dd,"c(4.6547412, 51.4805958)",894,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221798|turdus_merula|NL|2022-08-30,NA,AS20221798,Nederland,NL,Oost-Nederland,NL2,Gelderland,NL22,Arnhem/Nijmegen,NL226,2022-08-30,2022.6602739726,2022-08,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,gendt gelderland,NA,NA,NA,yyyy-mm-dd,"c(5.9732173, 51.8746119)",888,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221818|turdus_merula|NL|2022-08-31,NA,AS20221818,Nederland,NL,Zuid-Nederland,NL4,Noord-Brabant,NL41,Zuidoost-Noord-Brabant,NL414,2022-08-31,2022.66301369863,2022-08,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,eindhoven brabant,NA,NA,NA,yyyy-mm-dd,"c(5.4622897, 51.4231423)",894,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221803|turdus_merula|NL|2022-09-02,NA,AS20221803,Nederland,NL,Zuid-Nederland,NL4,Noord-Brabant,NL41,West-Noord-Brabant,NL411,2022-09-02,2022.66849315068,2022-09,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,bosschenhoofd brabant,NA,NA,NA,yyyy-mm-dd,"c(4.5423737, 51.5608187)",894,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221851|turdus_merula|NL|2022-09-03,NA,AS20221851,Nederland,NL,West-Nederland,NL3,Utrecht,NL31,Utrecht,NL310,2022-09-03,2022.67123287671,2022-09,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,houten utrecht,NA,NA,NA,yyyy-mm-dd,"c(5.1630019, 52.0278426)",890,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221846|turdus_merula|NL|2022-09-03,NA,AS20221846,Nederland,NL,West-Nederland,NL3,Zuid-Holland,NL33,Delft en Westland,NL333,2022-09-03,2022.67123287671,2022-09,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,delft z-holland,NA,NA,NA,yyyy-mm-dd,"c(4.3570677, 52.0115769)",892,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221842|turdus_merula|NL|2022-09-04,NA,AS20221842,Nederland,NL,West-Nederland,NL3,Zuid-Holland,NL33,Delft en Westland,NL333,2022-09-04,2022.67397260274,2022-09,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,delft z-holland,NA,NA,NA,yyyy-mm-dd,"c(4.3570677, 52.0115769)",892,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221923|turdus_merula|NL|2022-09-04,NA,AS20221923,Nederland,NL,Zuid-Nederland,NL4,Noord-Brabant,NL41,Noordoost-Noord-Brabant,NL413,2022-09-04,2022.67397260274,2022-09,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,heesch brabant,NA,NA,NA,yyyy-mm-dd,"c(5.5278266, 51.7317098)",894,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221898|turdus_merula|NL|2022-09-11,NA,AS20221898,Nederland,NL,Oost-Nederland,NL2,Gelderland,NL22,Veluwe,NL221,2022-09-11,2022.69315068493,2022-09,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,bennekom gelderland,NA,NA,NA,yyyy-mm-dd,"c(5.6747544, 51.9991039)",888,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221875|turdus_merula|NL|2022-09-11,NA,AS20221875,Nederland,NL,Oost-Nederland,NL2,Overijssel,NL21,Noord-Overijssel,NL211,2022-09-11,2022.69315068493,2022-09,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,sibculo overijssel,NA,NA,NA,yyyy-mm-dd,"c(6.6370606, 52.4819795)",887,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221880|turdus_merula|NL|2022-09-12,NA,AS20221880,Nederland,NL,Oost-Nederland,NL2,Overijssel,NL21,Twente,NL213,2022-09-12,2022.69589041096,2022-09,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,enschede overijssel,NA,NA,NA,yyyy-mm-dd,"c(6.8936619, 52.2215372)",887,exact,1,10202,10201,0.009999019703950594,0,1,1,NA,NA,FALSE,1
NA|AS20221908|turdus_merula|NL|2022-09-12,NA,AS20221908,Nederland,NL,Zuid-Nederland,NL4,Noord-Brabant,NL41,Zuidoost-Noord-Brabant,NL414,2022-09-12,2022.69589041096,2022-09,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,nuenen brabant,NA,NA,NA,yyyy-mm-dd,"c(5.5555718, 51.4687116)",894,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221913|turdus_merula|NL|2022-09-11,NA,AS20221913,Nederland,NL,Oost-Nederland,NL2,Overijssel,NL21,Twente,NL213,2022-09-11,2022.69315068493,2022-09,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,saasveld overijssel,NA,NA,NA,yyyy-mm-dd,"c(6.8074325, 52.331452)",887,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221860|turdus_merula|NL|2022-09-14,NA,AS20221860,Nederland,NL,Zuid-Nederland,NL4,Noord-Brabant,NL41,Zuidoost-Noord-Brabant,NL414,2022-09-14,2022.70136986301,2022-09,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,son brabant,NA,NA,NA,yyyy-mm-dd,"c(5.4934865, 51.5111959)",894,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221903|turdus_merula|NL|2022-09-13,NA,AS20221903,Nederland,NL,West-Nederland,NL3,Noord-Holland,NL32,Groot-Amsterdam,NL329,2022-09-13,2022.69863013699,2022-09,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,nieuw-vennep n-holland,NA,NA,NA,yyyy-mm-dd,"c(4.6318006, 52.2640283)",891,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221884|turdus_merula|NL|2022-09-14,NA,AS20221884,Nederland,NL,Oost-Nederland,NL2,Overijssel,NL21,Zuidwest-Overijssel,NL212,2022-09-14,2022.70136986301,2022-09,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,steenenkamer gelderland,NA,NA,NA,yyyy-mm-dd,"c(6.1489797, 52.2440677)",888,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221889|turdus_merula|NL|2022-09-18,NA,AS20221889,Nederland,NL,West-Nederland,NL3,Utrecht,NL31,Utrecht,NL310,2022-09-18,2022.71232876712,2022-09,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,leersum utrecht,NA,NA,NA,yyyy-mm-dd,"c(5.4295484, 52.0120583)",890,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221918|cyanistes_caeruleus|NL|2022-09-15,NA,AS20221918,Nederland,NL,Zuid-Nederland,NL4,Noord-Brabant,NL41,West-Noord-Brabant,NL411,2022-09-15,2022.70410958904,2022-09,2022,Aves,passeriformes,paridae,cyanistes caeruleus,eurasian blue tit,NA,zundert brabant,NA,NA,NA,yyyy-mm-dd,"c(4.6623558, 51.4707015)",894,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221994|passer_domesticus|NL|2022-09-19,NA,AS20221994,Nederland,NL,Zuid-Nederland,NL4,Limburg (NL),NL42,Noord-Limburg,NL421,2022-09-19,2022.71506849315,2022-09,2022,Aves,passeriformes,passeridae,passer domesticus,house sparrow,NA,5991 xj baarlo limburg,NA,NA,NA,yyyy-mm-dd,"c(6.0949435, 51.3284065)",895,exact,1,10202,10201,0.021860601901774336,0,1,1,NA,NA,FALSE,1
NA|AS20221942|turdus_merula|NL|2022-09-20,NA,AS20221942,Nederland,NL,Oost-Nederland,NL2,Gelderland,NL22,Veluwe,NL221,2022-09-20,2022.71780821918,2022-09,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,6717 et ede gelderland,NA,NA,NA,yyyy-mm-dd,"c(5.655178, 52.0276325)",888,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
NA|AS20221974|turdus_merula|NL|2022-09-20,NA,AS20221974,Nederland,NL,Zuid-Nederland,NL4,Limburg (NL),NL42,Zuid-Limburg,NL423,2022-09-20,2022.71780821918,2022-09,2022,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,6261 nj mheer limburg,NA,NA,NA,yyyy-mm-dd,"c(5.7929654, 50.7781137)",895,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
